Trade ID,Date,Day,Entry Time,Exit Time,Ticker Symbol,Long/Short,Entry Price,Exit Price,Number of Shares/Contracts,Stop-Loss Price,Take-Profit Price,Commission Paid,Trade Duration (minutes),Profit/Loss,Trade Outcome,Strategy Used,Notes
5952,17-04-2020,Friday,11:08:57,11:17:58,NIFTY,Short,247.97,124.31,695,90.8,360.13,9.24,9.016666667,123.66,Win,ALGO,Randomly generated trade
3297,20-04-2020,Monday,14:24:54,14:47:43,BANKNIFTY,Short,162.25,290.99,641,102.89,312.85,1.91,22.81666667,-128.74,Loss,ALGO,Randomly generated trade
7442,21-04-2020,Tuesday,12:18:46,14:14:31,NIFTY,Short,216.51,243.44,348,80.06,318.41,9.86,115.75,-26.93,Loss,ALGO,Randomly generated trade
3577,22-04-2020,Wednesday,10:17:05,11:13:52,NIFTY,Long,279.63,276.17,379,104.94,333.95,9.16,56.78333333,-3.46,Loss,SMC,Randomly generated trade
6796,23-04-2020,Thursday,11:14:44,12:19:07,NIFTY,Short,240.32,217.01,662,145.81,313.12,3.24,64.38333333,23.31,Win,BREAKOUT,Randomly generated trade
9969,24-04-2020,Friday,10:32:30,11:59:10,NIFTY,Short,155.5,202.9,283,135.88,374.84,9.32,86.66666667,-47.4,Loss,BREAKOUT,Randomly generated trade
3084,27-04-2020,Monday,12:52:34,14:06:39,NIFTY,Short,110.26,153.11,946,83.17,385.08,2.72,74.08333333,-42.85,Loss,ALGO,Randomly generated trade
5198,28-04-2020,Tuesday,14:58:21,15:05:12,BANKNIFTY,Short,184.12,206.64,928,139.77,339.43,9.28,6.85,-22.52,Loss,ALGO,Randomly generated trade
2360,29-04-2020,Wednesday,12:24:01,15:01:39,NIFTY,Long,142.09,180.65,37,94.81,328.43,8.51,157.6333333,38.56,Win,ALGO,Randomly generated trade
6649,30-04-2020,Thursday,14:53:29,14:59:11,NIFTY,Long,216.67,114.78,718,104.4,383.47,1.68,5.7,-101.89,Loss,ALGO,Randomly generated trade
8831,04-05-2020,Monday,14:22:26,14:30:43,NIFTY,Long,173.12,292.6,603,93.43,335.29,4.99,8.283333333,119.48,Win,BREAKOUT,Randomly generated trade
5016,05-05-2020,Tuesday,11:40:49,14:32:17,BANKNIFTY,Short,297.02,220.55,448,102.39,340.19,8.53,171.4666667,76.47,Win,ALGO,Randomly generated trade
8651,06-05-2020,Wednesday,14:17:03,14:40:18,NIFTY,Long,297.64,155.26,519,101.37,305.1,3.05,23.25,-142.38,Loss,ALGO,Randomly generated trade
9846,07-05-2020,Thursday,10:39:06,14:13:25,NIFTY,Short,191.86,119.15,356,115.74,399.67,7,214.3166667,72.71,Win,SMC,Randomly generated trade
9723,08-05-2020,Friday,13:22:16,14:57:44,BANKNIFTY,Short,179.15,235.14,28,138.14,365.03,7.12,95.46666667,-55.99,Loss,BREAKOUT,Randomly generated trade
6231,11-05-2020,Monday,14:07:14,14:51:12,NIFTY,Short,267.64,197.84,837,86.54,352.01,7.21,43.96666667,69.8,Win,SMC,Randomly generated trade
9238,12-05-2020,Tuesday,11:59:06,13:08:10,BANKNIFTY,Short,142.13,265.19,264,123.38,319.35,7.33,69.06666667,-123.06,Loss,BREAKOUT,Randomly generated trade
9371,13-05-2020,Wednesday,11:12:37,14:42:26,NIFTY,Short,270.79,136.79,189,111.4,357.83,6.2,209.8166667,134,Win,ALGO,Randomly generated trade
7322,14-05-2020,Thursday,12:24:52,12:43:25,BANKNIFTY,Long,210.11,254.63,407,95.72,376.27,1.57,18.55,44.52,Win,ALGO,Randomly generated trade
5395,15-05-2020,Friday,11:54:01,15:02:09,NIFTY,Short,218.89,212.09,883,127.61,398.6,9.88,188.1333333,6.8,Win,ALGO,Randomly generated trade
8889,18-05-2020,Monday,12:02:17,13:35:31,NIFTY,Long,285.78,169.27,820,87.87,390.21,7.21,93.23333333,-116.51,Loss,SMC,Randomly generated trade
8239,19-05-2020,Tuesday,13:26:30,14:45:44,NIFTY,Short,205.1,198.25,46,137.14,322.5,3.35,79.23333333,6.85,Win,BREAKOUT,Randomly generated trade
5104,20-05-2020,Wednesday,09:54:11,13:44:57,BANKNIFTY,Short,105.88,178.41,762,92.93,319.04,8.46,230.7666667,-72.53,Loss,BREAKOUT,Randomly generated trade
2221,21-05-2020,Thursday,12:14:11,13:33:53,BANKNIFTY,Long,276.64,228.72,923,123.1,339.6,9.71,79.7,-47.92,Loss,BREAKOUT,Randomly generated trade
9001,22-05-2020,Friday,14:29:37,14:56:55,BANKNIFTY,Long,171.14,184.26,431,125.53,362.41,4.35,27.3,13.12,Win,BREAKOUT,Randomly generated trade
6051,25-05-2020,Monday,14:15:50,14:43:51,BANKNIFTY,Long,198.05,261,297,109.36,378.23,2.6,28.01666667,62.95,Win,BREAKOUT,Randomly generated trade
4023,26-05-2020,Tuesday,11:49:59,13:03:46,NIFTY,Short,252.11,207.52,966,112.84,360.37,4.91,73.78333333,44.59,Win,ALGO,Randomly generated trade
3722,27-05-2020,Wednesday,13:05:46,13:56:54,NIFTY,Short,269.96,206.72,841,140.31,306.06,2.56,51.13333333,63.24,Win,ALGO,Randomly generated trade
5365,28-05-2020,Thursday,11:20:18,13:02:52,BANKNIFTY,Short,175.32,204.3,969,81.25,356.04,4.99,102.5666667,-28.98,Loss,BREAKOUT,Randomly generated trade
5410,29-05-2020,Friday,11:31:20,12:42:13,BANKNIFTY,Long,253.63,254.67,515,121.59,391.29,8.42,70.88333333,1.04,Win,BREAKOUT,Randomly generated trade
7576,01-06-2020,Monday,14:55:20,15:06:33,BANKNIFTY,Short,220.1,267.67,107,82.29,397.05,1.2,11.21666667,-47.57,Loss,ALGO,Randomly generated trade
8762,02-06-2020,Tuesday,13:00:52,15:01:09,NIFTY,Long,213.02,157.14,745,132.09,315.31,7.24,120.2833333,-55.88,Loss,SMC,Randomly generated trade
3841,03-06-2020,Wednesday,14:22:02,14:44:30,BANKNIFTY,Long,207.41,280.37,667,107.75,375.26,3.54,22.46666667,72.96,Win,ALGO,Randomly generated trade
3600,04-06-2020,Thursday,14:48:42,15:03:43,BANKNIFTY,Short,176.02,283.5,241,80.13,323.73,5.25,15.01666667,-107.48,Loss,ALGO,Randomly generated trade
6702,05-06-2020,Friday,13:35:20,14:49:20,NIFTY,Short,287.98,122.12,74,146.71,340.44,5.5,74,165.86,Win,ALGO,Randomly generated trade
1213,08-06-2020,Monday,14:43:20,14:46:37,NIFTY,Long,259.22,265.53,371,127.69,355.52,3.81,3.283333333,6.31,Win,BREAKOUT,Randomly generated trade
8056,09-06-2020,Tuesday,12:38:38,13:01:28,NIFTY,Short,110.51,163.15,249,95.74,399.66,1.71,22.83333333,-52.64,Loss,ALGO,Randomly generated trade
6784,10-06-2020,Wednesday,09:16:23,11:32:25,BANKNIFTY,Short,229.78,267.93,850,82.41,394.22,2.69,136.0333333,-38.15,Loss,BREAKOUT,Randomly generated trade
3334,11-06-2020,Thursday,12:13:25,13:28:20,NIFTY,Short,183.4,242.97,748,144.31,383.73,6.87,74.91666667,-59.57,Loss,ALGO,Randomly generated trade
1035,12-06-2020,Friday,09:55:40,12:54:13,BANKNIFTY,Long,262.35,230.19,22,122.14,399.82,1.09,178.55,-32.16,Loss,ALGO,Randomly generated trade
6995,15-06-2020,Monday,13:14:30,14:39:26,NIFTY,Short,269.66,169.71,403,90.14,398.75,8.75,84.93333333,99.95,Win,ALGO,Randomly generated trade
2833,16-06-2020,Tuesday,13:20:19,13:47:38,NIFTY,Short,225.4,288.21,803,142.7,374.71,7.45,27.31666667,-62.81,Loss,BREAKOUT,Randomly generated trade
1839,17-06-2020,Wednesday,10:59:35,13:23:52,NIFTY,Short,241.5,171.13,253,106.1,386.02,5.52,144.2833333,70.37,Win,SMC,Randomly generated trade
9769,18-06-2020,Thursday,12:14:20,14:39:15,BANKNIFTY,Short,116.33,134.38,901,99.45,326.55,4.97,144.9166667,-18.05,Loss,SMC,Randomly generated trade
4076,19-06-2020,Friday,13:41:46,14:17:11,NIFTY,Long,245.04,193.28,961,94.34,363.65,1.3,35.41666667,-51.76,Loss,ALGO,Randomly generated trade
5395,22-06-2020,Monday,11:54:48,14:19:29,NIFTY,Long,202.19,250.76,513,108.95,324.21,4.15,144.6833333,48.57,Win,SMC,Randomly generated trade
7771,23-06-2020,Tuesday,09:20:31,09:25:13,BANKNIFTY,Long,206.97,297.17,253,103.67,369.88,2.1,4.7,90.2,Win,SMC,Randomly generated trade
1531,24-06-2020,Wednesday,10:02:31,12:11:28,NIFTY,Long,231.76,236.89,509,148.08,304.39,3.9,128.95,5.13,Win,ALGO,Randomly generated trade
4299,25-06-2020,Thursday,13:10:54,13:59:29,NIFTY,Short,200.96,196.08,386,127,306.69,1.98,48.58333333,4.88,Win,SMC,Randomly generated trade
8630,26-06-2020,Friday,13:44:34,15:07:59,BANKNIFTY,Short,244.81,277.54,958,80.88,373.81,8.75,83.41666667,-32.73,Loss,ALGO,Randomly generated trade
8628,29-06-2020,Monday,12:23:24,12:40:31,NIFTY,Short,282.06,102.54,47,110.76,339.18,2.89,17.11666667,179.52,Win,BREAKOUT,Randomly generated trade
4406,30-06-2020,Tuesday,09:49:55,11:25:48,BANKNIFTY,Long,128.86,281.96,745,80.96,347.21,8.04,95.88333333,153.1,Win,ALGO,Randomly generated trade
5859,01-07-2020,Wednesday,11:48:12,13:30:30,NIFTY,Short,168.42,198.26,714,89.09,318.71,2.11,102.3,-29.84,Loss,BREAKOUT,Randomly generated trade
7931,02-07-2020,Thursday,13:00:40,14:50:31,NIFTY,Long,123.42,272.91,518,101.04,336.13,7.2,109.85,149.49,Win,SMC,Randomly generated trade
1942,03-07-2020,Friday,09:46:50,10:55:28,BANKNIFTY,Long,165.94,130.5,364,128.91,333.68,2.67,68.63333333,-35.44,Loss,BREAKOUT,Randomly generated trade
3245,06-07-2020,Monday,13:31:09,14:33:25,BANKNIFTY,Short,229.32,166.92,857,116.86,300.02,9.8,62.26666667,62.4,Win,BREAKOUT,Randomly generated trade
9456,07-07-2020,Tuesday,09:31:38,12:59:51,NIFTY,Long,294.82,204.07,640,131.02,366.71,7.56,208.2166667,-90.75,Loss,BREAKOUT,Randomly generated trade
5374,08-07-2020,Wednesday,11:24:22,14:52:21,BANKNIFTY,Short,238.8,182.39,187,84.96,327.46,4.9,207.9833333,56.41,Win,ALGO,Randomly generated trade
3186,09-07-2020,Thursday,14:28:03,14:57:58,BANKNIFTY,Long,113.03,179.34,752,129.91,363,2.49,29.91666667,66.31,Win,SMC,Randomly generated trade
4062,10-07-2020,Friday,13:32:19,13:44:47,NIFTY,Long,248.67,132.02,615,113.26,324.33,8.21,12.46666667,-116.65,Loss,SMC,Randomly generated trade
6005,13-07-2020,Monday,09:26:50,14:03:54,BANKNIFTY,Long,269.76,119.21,281,86.25,326.14,1.42,277.0666667,-150.55,Loss,BREAKOUT,Randomly generated trade
3281,14-07-2020,Tuesday,13:42:52,14:08:54,NIFTY,Short,299.99,155.12,577,142.14,362.95,8.5,26.03333333,144.87,Win,SMC,Randomly generated trade
1162,15-07-2020,Wednesday,10:38:51,11:32:37,NIFTY,Long,184.01,101,1000,104.88,387.24,7.85,53.76666667,-83.01,Loss,ALGO,Randomly generated trade
2091,16-07-2020,Thursday,14:11:37,14:43:08,BANKNIFTY,Short,233.73,153.3,190,83.21,330.9,3.79,31.51666667,80.43,Win,SMC,Randomly generated trade
7379,17-07-2020,Friday,14:58:24,15:02:37,BANKNIFTY,Short,243.84,233.05,420,101.64,357.54,1.66,4.216666667,10.79,Win,ALGO,Randomly generated trade
7194,20-07-2020,Monday,13:27:03,14:22:17,BANKNIFTY,Long,113.84,112.29,930,128.04,313.94,4.41,55.23333333,-1.55,Loss,SMC,Randomly generated trade
1823,21-07-2020,Tuesday,15:06:39,15:08:24,BANKNIFTY,Long,218.66,114.62,907,93.95,346.1,7.57,1.75,-104.04,Loss,BREAKOUT,Randomly generated trade
2533,22-07-2020,Wednesday,14:51:59,14:57:14,NIFTY,Short,170.48,266.96,441,101.41,312.3,7.5,5.25,-96.48,Loss,BREAKOUT,Randomly generated trade
6853,23-07-2020,Thursday,10:06:08,12:34:07,NIFTY,Short,139.02,219.3,264,107.68,326.72,9.63,147.9833333,-80.28,Loss,ALGO,Randomly generated trade
8625,24-07-2020,Friday,09:27:43,10:03:19,BANKNIFTY,Long,280.31,126.82,622,126.41,307.26,6.99,35.6,-153.49,Loss,ALGO,Randomly generated trade
9868,27-07-2020,Monday,11:49:54,14:30:20,NIFTY,Short,173,229.77,887,142.96,367.59,2.71,160.4333333,-56.77,Loss,BREAKOUT,Randomly generated trade
8335,28-07-2020,Tuesday,13:49:34,14:04:22,NIFTY,Long,131.13,212.47,413,119.07,305.32,5,14.8,81.34,Win,SMC,Randomly generated trade
5770,29-07-2020,Wednesday,11:42:36,15:04:16,NIFTY,Short,116.69,127.96,807,131.48,353.87,8.98,201.6666667,-11.27,Loss,ALGO,Randomly generated trade
1902,30-07-2020,Thursday,15:06:01,15:06:34,BANKNIFTY,Long,204.08,261.54,776,83.25,354.67,3.7,0.55,57.46,Win,SMC,Randomly generated trade
8195,03-08-2020,Monday,12:47:21,13:17:13,NIFTY,Short,103.9,177.63,850,126.05,398.5,8.07,29.86666667,-73.73,Loss,ALGO,Randomly generated trade
2005,04-08-2020,Tuesday,12:40:33,14:35:53,NIFTY,Short,140.22,137.47,714,117.59,389.24,1.12,115.3333333,2.75,Win,BREAKOUT,Randomly generated trade
9907,05-08-2020,Wednesday,14:53:29,14:55:22,NIFTY,Short,172.23,157.02,435,148.01,332.14,4.39,1.883333333,15.21,Win,ALGO,Randomly generated trade
4423,06-08-2020,Thursday,11:34:33,12:53:35,BANKNIFTY,Long,166.94,120.36,85,88.03,386.42,3.73,79.03333333,-46.58,Loss,ALGO,Randomly generated trade
4792,07-08-2020,Friday,11:39:54,12:03:28,BANKNIFTY,Long,214.34,249.07,821,81.13,378.81,2.99,23.56666667,34.73,Win,BREAKOUT,Randomly generated trade
5016,10-08-2020,Monday,10:28:28,14:31:50,NIFTY,Long,197.86,146.46,47,148.58,391.81,6.04,243.3666667,-51.4,Loss,BREAKOUT,Randomly generated trade
4010,11-08-2020,Tuesday,14:26:56,14:53:25,NIFTY,Short,117.41,130.18,724,90.88,301.43,9.07,26.48333333,-12.77,Loss,SMC,Randomly generated trade
4845,12-08-2020,Wednesday,13:37:22,14:59:57,BANKNIFTY,Long,285.12,224.69,84,147.69,398.16,9.22,82.58333333,-60.43,Loss,BREAKOUT,Randomly generated trade
8712,13-08-2020,Thursday,15:05:47,15:06:22,BANKNIFTY,Long,159.25,253.44,221,96.4,339.97,3.35,0.583333333,94.19,Win,ALGO,Randomly generated trade
3172,14-08-2020,Friday,14:52:56,14:53:37,NIFTY,Short,203.06,146.17,826,115.04,398.01,2.86,0.683333333,56.89,Win,ALGO,Randomly generated trade
4515,17-08-2020,Monday,13:04:27,14:13:39,NIFTY,Short,199.11,171.36,163,107.23,360.22,2.06,69.2,27.75,Win,ALGO,Randomly generated trade
9427,18-08-2020,Tuesday,12:11:33,12:24:39,BANKNIFTY,Short,211.62,269.84,230,86.73,387.48,8.23,13.1,-58.22,Loss,ALGO,Randomly generated trade
6448,19-08-2020,Wednesday,09:37:55,12:34:33,BANKNIFTY,Short,299.99,178.59,260,91.98,343.49,1.96,176.6333333,121.4,Win,ALGO,Randomly generated trade
5002,20-08-2020,Thursday,09:18:10,10:18:37,BANKNIFTY,Short,294.82,124.92,152,101.16,335.66,3.73,60.45,169.9,Win,SMC,Randomly generated trade
8078,21-08-2020,Friday,14:11:23,14:17:51,BANKNIFTY,Short,189.04,181.77,337,124.21,363.87,7.14,6.466666667,7.27,Win,BREAKOUT,Randomly generated trade
4112,24-08-2020,Monday,13:12:38,14:03:58,BANKNIFTY,Short,243.16,276.83,596,96.08,338.18,3.35,51.33333333,-33.67,Loss,BREAKOUT,Randomly generated trade
5260,25-08-2020,Tuesday,13:38:42,13:47:47,NIFTY,Short,228.12,217.49,196,134.1,353.97,4.29,9.083333333,10.63,Win,ALGO,Randomly generated trade
4428,26-08-2020,Wednesday,14:03:16,14:44:22,BANKNIFTY,Long,169.49,254.12,873,126.85,326.13,3.3,41.1,84.63,Win,BREAKOUT,Randomly generated trade
7059,27-08-2020,Thursday,14:51:09,15:09:45,BANKNIFTY,Long,155.94,238.33,931,139.06,327.58,3.58,18.6,82.39,Win,SMC,Randomly generated trade
9106,28-08-2020,Friday,12:17:28,14:54:03,NIFTY,Long,210.88,160.04,864,149.05,358.71,2.83,156.5833333,-50.84,Loss,ALGO,Randomly generated trade
6129,31-08-2020,Monday,13:06:14,14:00:19,BANKNIFTY,Long,136.47,117.71,988,135.07,381.98,4.38,54.08333333,-18.76,Loss,ALGO,Randomly generated trade
9080,01-09-2020,Tuesday,12:16:16,14:45:35,NIFTY,Short,102.7,174.91,76,136.64,375.04,6.39,149.3166667,-72.21,Loss,ALGO,Randomly generated trade
8956,02-09-2020,Wednesday,10:58:23,12:09:52,BANKNIFTY,Short,225.96,188.62,132,103.3,388.2,3.55,71.48333333,37.34,Win,ALGO,Randomly generated trade
2633,03-09-2020,Thursday,13:13:41,14:59:20,NIFTY,Short,140.42,239.81,659,122.88,383.01,5.39,105.65,-99.39,Loss,SMC,Randomly generated trade
1657,04-09-2020,Friday,12:06:31,14:15:10,BANKNIFTY,Short,170.85,226.52,300,111.51,305.39,3.87,128.65,-55.67,Loss,BREAKOUT,Randomly generated trade
4931,07-09-2020,Monday,09:49:19,10:42:52,BANKNIFTY,Long,141.68,290,182,97.9,370.24,9.09,53.55,148.32,Win,ALGO,Randomly generated trade
3383,08-09-2020,Tuesday,14:31:06,15:01:53,BANKNIFTY,Long,254.53,265.56,388,94.72,318,8.31,30.78333333,11.03,Win,BREAKOUT,Randomly generated trade
5798,09-09-2020,Wednesday,11:56:14,13:34:52,NIFTY,Long,242.96,208.36,931,149.46,371.18,7.99,98.63333333,-34.6,Loss,SMC,Randomly generated trade
1082,10-09-2020,Thursday,11:26:45,14:17:08,NIFTY,Short,203.43,219.56,795,91.81,331.94,5.53,170.3833333,-16.13,Loss,BREAKOUT,Randomly generated trade
8536,11-09-2020,Friday,10:44:31,11:58:50,BANKNIFTY,Long,280.97,238.7,821,148.3,320.09,3.62,74.31666667,-42.27,Loss,BREAKOUT,Randomly generated trade
6737,14-09-2020,Monday,12:52:29,13:03:46,BANKNIFTY,Long,237.38,129.33,897,90.57,391.57,1,11.28333333,-108.05,Loss,ALGO,Randomly generated trade
5129,15-09-2020,Tuesday,14:48:25,15:01:26,BANKNIFTY,Short,208.84,127.27,337,101.49,318.41,5.11,13.01666667,81.57,Win,BREAKOUT,Randomly generated trade
5563,16-09-2020,Wednesday,11:16:12,13:23:56,BANKNIFTY,Short,231.34,256.55,152,121.75,359.86,6.39,127.7333333,-25.21,Loss,BREAKOUT,Randomly generated trade
6373,17-09-2020,Thursday,14:19:23,14:33:13,BANKNIFTY,Long,120.06,270.05,847,81.83,321.57,4.9,13.83333333,149.99,Win,BREAKOUT,Randomly generated trade
7374,18-09-2020,Friday,11:01:31,11:06:08,NIFTY,Short,175.27,217.11,295,134.92,369.55,7.95,4.616666667,-41.84,Loss,SMC,Randomly generated trade
4738,21-09-2020,Monday,14:38:48,15:07:35,BANKNIFTY,Long,125.61,255.05,197,132.65,353.89,8.27,28.78333333,129.44,Win,BREAKOUT,Randomly generated trade
3635,22-09-2020,Tuesday,10:11:56,13:18:38,BANKNIFTY,Long,173.47,293.92,297,106.88,362.05,6.63,186.7,120.45,Win,SMC,Randomly generated trade
2886,23-09-2020,Wednesday,13:48:06,14:26:15,BANKNIFTY,Short,101.09,226.32,388,135.02,317.02,4.52,38.15,-125.23,Loss,SMC,Randomly generated trade
5443,24-09-2020,Thursday,13:21:10,14:14:26,BANKNIFTY,Long,111.99,101.84,198,132.72,387.24,2.92,53.26666667,-10.15,Loss,SMC,Randomly generated trade
1058,25-09-2020,Friday,12:32:04,14:31:33,NIFTY,Long,265.02,261.01,100,92.39,391.26,6.16,119.4833333,-4.01,Loss,BREAKOUT,Randomly generated trade
3098,28-09-2020,Monday,11:26:31,11:38:54,NIFTY,Short,261.67,184.58,212,135.57,371.91,8.61,12.38333333,77.09,Win,BREAKOUT,Randomly generated trade
4555,29-09-2020,Tuesday,10:07:07,14:18:36,BANKNIFTY,Short,123.02,255.94,819,133.07,305.25,1.22,251.4833333,-132.92,Loss,SMC,Randomly generated trade
2840,30-09-2020,Wednesday,12:01:30,13:53:40,BANKNIFTY,Short,272.6,200.9,645,116.69,355.68,1.23,112.1666667,71.7,Win,ALGO,Randomly generated trade
5512,01-10-2020,Thursday,12:00:40,12:13:17,BANKNIFTY,Short,136.9,115.59,973,103.01,387.26,4.16,12.61666667,21.31,Win,SMC,Randomly generated trade
7401,05-10-2020,Monday,11:32:49,14:13:10,BANKNIFTY,Long,228.14,199.8,71,111.13,382.94,3.94,160.35,-28.34,Loss,ALGO,Randomly generated trade
8313,06-10-2020,Tuesday,13:09:48,13:19:33,BANKNIFTY,Short,174.05,125.16,958,92.41,310.54,4.52,9.75,48.89,Win,SMC,Randomly generated trade
9298,07-10-2020,Wednesday,14:24:19,15:08:10,NIFTY,Long,248.78,126.74,92,149.52,309.68,2.2,43.85,-122.04,Loss,BREAKOUT,Randomly generated trade
4876,08-10-2020,Thursday,09:37:02,13:30:03,BANKNIFTY,Short,148.07,233.13,194,146.69,316.73,6.73,233.0166667,-85.06,Loss,BREAKOUT,Randomly generated trade
1822,09-10-2020,Friday,14:17:03,14:29:06,NIFTY,Short,230.96,119.37,685,96.19,317.78,7.76,12.05,111.59,Win,SMC,Randomly generated trade
9270,12-10-2020,Monday,11:40:54,13:22:14,NIFTY,Long,186.92,231.55,60,131.98,385,4.14,101.3333333,44.63,Win,ALGO,Randomly generated trade
6674,13-10-2020,Tuesday,09:28:57,14:27:26,NIFTY,Short,100.04,285.01,1,144.43,346.92,9.49,298.4833333,-184.97,Loss,SMC,Randomly generated trade
4367,14-10-2020,Wednesday,10:58:15,11:01:41,BANKNIFTY,Long,100.21,122.28,217,139.86,356.31,7.04,3.433333333,22.07,Win,SMC,Randomly generated trade
9067,15-10-2020,Thursday,10:42:07,13:01:28,NIFTY,Long,158.41,122.77,396,116.54,335.33,7.62,139.35,-35.64,Loss,SMC,Randomly generated trade
5421,16-10-2020,Friday,11:20:27,12:36:18,NIFTY,Long,138.8,219.93,410,86.66,387.31,8.2,75.85,81.13,Win,ALGO,Randomly generated trade
6508,19-10-2020,Monday,09:16:00,13:54:23,BANKNIFTY,Short,295.75,182.02,216,102.16,316.72,2.19,278.3833333,113.73,Win,ALGO,Randomly generated trade
5769,20-10-2020,Tuesday,14:58:16,15:09:32,BANKNIFTY,Long,179.38,284.92,644,99.64,366.57,2.49,11.26666667,105.54,Win,SMC,Randomly generated trade
1256,21-10-2020,Wednesday,09:56:44,13:56:11,BANKNIFTY,Long,241.97,135.1,110,127.34,345.32,8.16,239.45,-106.87,Loss,SMC,Randomly generated trade
4282,22-10-2020,Thursday,10:34:16,14:55:50,BANKNIFTY,Short,225.98,248.37,997,133.27,392.82,9.33,261.5666667,-22.39,Loss,SMC,Randomly generated trade
3465,23-10-2020,Friday,11:40:05,12:16:59,BANKNIFTY,Short,145.88,106.99,9,116.54,303.38,6.61,36.9,38.89,Win,ALGO,Randomly generated trade
5765,26-10-2020,Monday,10:06:53,13:43:04,NIFTY,Short,216.57,129.52,673,136.05,381.7,5.19,216.1833333,87.05,Win,BREAKOUT,Randomly generated trade
1897,27-10-2020,Tuesday,13:18:28,14:31:14,NIFTY,Long,116.08,138.43,722,106.1,315.69,9.95,72.76666667,22.35,Win,BREAKOUT,Randomly generated trade
4764,28-10-2020,Wednesday,14:31:27,14:53:25,BANKNIFTY,Long,173.91,191.97,861,139.42,376.22,9.73,21.96666667,18.06,Win,ALGO,Randomly generated trade
5190,29-10-2020,Thursday,13:10:24,13:15:29,NIFTY,Short,287.8,188.16,699,95.63,351.18,4.11,5.083333333,99.64,Win,ALGO,Randomly generated trade
9376,30-10-2020,Friday,10:48:03,14:08:07,NIFTY,Long,158.6,155.94,693,81.86,393.43,3.86,200.0666667,-2.66,Loss,ALGO,Randomly generated trade
2952,02-11-2020,Monday,09:37:18,10:15:20,NIFTY,Long,262.5,205.51,229,135.55,305.58,8.61,38.03333333,-56.99,Loss,SMC,Randomly generated trade
9923,03-11-2020,Tuesday,13:17:23,14:48:09,NIFTY,Long,200.17,122.12,746,117.73,355.33,7.43,90.76666667,-78.05,Loss,ALGO,Randomly generated trade
1515,04-11-2020,Wednesday,10:41:47,14:04:06,BANKNIFTY,Short,176.03,229.12,240,102.42,390.49,9.16,202.3166667,-53.09,Loss,SMC,Randomly generated trade
5078,05-11-2020,Thursday,10:13:10,10:33:29,BANKNIFTY,Short,111.02,193.03,672,137.64,319.44,1.13,20.31666667,-82.01,Loss,SMC,Randomly generated trade
9389,06-11-2020,Friday,13:36:37,13:38:05,BANKNIFTY,Long,154.52,235.32,196,85.52,391.3,6.55,1.466666667,80.8,Win,BREAKOUT,Randomly generated trade
6583,09-11-2020,Monday,13:11:11,14:59:17,BANKNIFTY,Short,142.03,260.09,933,82.6,349.24,1.86,108.1,-118.06,Loss,SMC,Randomly generated trade
7459,10-11-2020,Tuesday,10:30:43,14:44:26,NIFTY,Long,177.82,193.7,780,141.24,334.68,5.16,253.7166667,15.88,Win,ALGO,Randomly generated trade
2097,11-11-2020,Wednesday,09:35:58,10:32:14,NIFTY,Long,205.15,158.42,248,146.16,330.98,7.71,56.26666667,-46.73,Loss,BREAKOUT,Randomly generated trade
6246,12-11-2020,Thursday,11:19:54,14:43:09,BANKNIFTY,Short,117.63,210.85,125,127.53,380.76,9.5,203.25,-93.22,Loss,BREAKOUT,Randomly generated trade
9359,13-11-2020,Friday,14:23:29,14:42:08,BANKNIFTY,Long,259.86,139.66,6,148.65,356.39,5.77,18.65,-120.2,Loss,BREAKOUT,Randomly generated trade
1477,17-11-2020,Tuesday,14:39:50,15:00:10,NIFTY,Long,137.85,262.25,467,80.14,352.61,8.09,20.33333333,124.4,Win,BREAKOUT,Randomly generated trade
7600,18-11-2020,Wednesday,12:35:30,13:07:47,BANKNIFTY,Short,163.12,298.2,704,92.49,313.89,5.2,32.28333333,-135.08,Loss,SMC,Randomly generated trade
2625,19-11-2020,Thursday,11:30:18,11:44:05,BANKNIFTY,Long,164.35,294.45,543,133.81,366.86,7.39,13.78333333,130.1,Win,ALGO,Randomly generated trade
1596,20-11-2020,Friday,11:45:12,14:30:54,NIFTY,Short,131.78,103.36,856,139.21,347.2,9.88,165.7,28.42,Win,SMC,Randomly generated trade
8320,23-11-2020,Monday,12:45:51,14:35:32,NIFTY,Long,282.63,230.67,48,99.35,398.39,7.75,109.6833333,-51.96,Loss,SMC,Randomly generated trade
5234,24-11-2020,Tuesday,10:58:28,14:48:43,NIFTY,Short,193.32,291.84,910,127.47,390.23,3.93,230.25,-98.52,Loss,BREAKOUT,Randomly generated trade
7972,25-11-2020,Wednesday,12:05:32,13:22:33,NIFTY,Short,140.7,131.79,977,90.09,395.62,6.56,77.01666667,8.91,Win,SMC,Randomly generated trade
1804,26-11-2020,Thursday,14:38:10,14:51:43,BANKNIFTY,Short,178.54,203.16,589,145.95,301.54,5.24,13.55,-24.62,Loss,SMC,Randomly generated trade
8257,27-11-2020,Friday,11:34:29,12:18:19,NIFTY,Long,294.14,192.36,5,109.78,392.41,7.06,43.83333333,-101.78,Loss,BREAKOUT,Randomly generated trade
9782,01-12-2020,Tuesday,15:04:58,15:07:57,BANKNIFTY,Long,121.9,290.55,388,94.96,371.54,1.55,2.983333333,168.65,Win,BREAKOUT,Randomly generated trade
